id	order_id	filename	filepath	uploaded_at	description	file_url
777	6125	ул. Сибирская, 83.xlsx	sites/default/files/ул. Сибирская, 83.xlsx	2013-07-23 14:39:59	ул. Сибирская, 83.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Сибирская, 83.xlsx
782	6125	ул. Сибирская, 83 (Вариант 2).xlsx	sites/default/files/ул. Сибирская, 83 (Вариант 2).xlsx	2013-07-24 17:18:37	ул. Сибирская, 83 (Вариант 2).xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Сибирская, 83 (Вариант 2).xlsx
793	6125	КП Сбербанк, Сибирская, 83, пл. Ленина, 12,резервный канал.docx	sites/default/files/КП Сбербанк, Сибирская, 83, пл. Ленина, 12,резервный канал.docx	2013-07-25 17:37:41	КП Сбербанк, Сибирская, 83, пл. Ленина, 12,резервный канал.docx	https://zakaz.tomica.ru/sites/default/files/КП Сбербанк, Сибирская, 83, пл. Ленина, 12,резервный канал.docx
789	6126	пер. Нахановича, 1б.xlsx	sites/default/files/пер. Нахановича, 1б_0.xlsx	2013-07-25 15:16:30	пер. Нахановича, 1б.xlsx	https://zakaz.tomica.ru/sites/default/files/пер. Нахановича, 1б_0.xlsx
790	6126	ул. Енисейская, 33.xlsx	sites/default/files/ул. Енисейская, 33_0.xlsx	2013-07-25 15:16:49	ул. Енисейская, 33.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Енисейская, 33_0.xlsx
791	6126	ул. С. Лазо 12_3.xlsx	sites/default/files/ул. С. Лазо 12_3_0.xlsx	2013-07-25 15:16:57	ул. С. Лазо 12_3.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. С. Лазо 12_3_0.xlsx
792	6126	ул. Говорова, 86.xlsx	sites/default/files/ул. Говорова, 86_0.xlsx	2013-07-25 15:17:08	ул. Говорова, 86.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Говорова, 86_0.xlsx
794	6126	ОАО Сбербанк России, Комсомольский, 37 (Радуга Вкуса) вп.xls	sites/default/files/ОАО Сбербанк России, Комсомольский, 37 (Радуга Вкуса) вп.xls	2013-07-26 09:22:02	ОАО Сбербанк России, Комсомольский, 37 (Радуга Вкуса) вп.xls	https://zakaz.tomica.ru/sites/default/files/ОАО Сбербанк России, Комсомольский, 37 (Радуга Вкуса) вп.xls
796	6126	ОАО Сбербанк России, Яковлева, 35 (Радуга Вкуса).xls	sites/default/files/ОАО Сбербанк России, Яковлева, 35 (Радуга Вкуса).xls	2013-07-26 14:48:36	ОАО Сбербанк России, Яковлева, 35 (Радуга Вкуса).xls	https://zakaz.tomica.ru/sites/default/files/ОАО Сбербанк России, Яковлева, 35 (Радуга Вкуса).xls
798	6126	ОАО Сбербанк России, Иркутский, 17.xls	sites/default/files/ОАО Сбербанк России, Иркутский, 17.xls	2013-07-26 15:03:55	ОАО Сбербанк России, Иркутский, 17.xls	https://zakaz.tomica.ru/sites/default/files/ОАО Сбербанк России, Иркутский, 17.xls
799	6126	КП Сбербанк, Судебные приставы,Радуга вкуса, быстроном.docx	sites/default/files/КП Сбербанк, Судебные приставы,Радуга вкуса, быстроном.docx	2013-07-26 15:21:33	КП Сбербанк, Судебные приставы,Радуга вкуса, быстроном.docx	https://zakaz.tomica.ru/sites/default/files/КП Сбербанк, Судебные приставы,Радуга вкуса, быстроном.docx
772	6127	ул. Смирнова, 38.xlsx	sites/default/files/ул. Смирнова, 38.xlsx	2013-07-23 14:10:53	ул. Смирнова, 38.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Смирнова, 38.xlsx
774	6129	Визарди (номинейшн) (пр-т Ленина,121).xls	sites/default/files/Визарди (номинейшн) (пр-т Ленина,121).xls	2013-07-23 14:39:03	Визарди (номинейшн) (пр-т Ленина,121).xls	https://zakaz.tomica.ru/sites/default/files/Визарди (номинейшн) (пр-т Ленина,121).xls
890	6129	ООО ВИЗАРДИ Киселева Лилия Витальевна (пр-т Ленина, 121)доп работы.xls	sites/default/files/ООО ВИЗАРДИ Киселева Лилия Витальевна (пр-т Ленина, 121)доп работы.xls	2013-08-20 16:47:22	ООО ВИЗАРДИ Киселева Лилия Витальевна (пр-т Ленина, 121)доп работы.xls	https://zakaz.tomica.ru/sites/default/files/ООО ВИЗАРДИ Киселева Лилия Витальевна (пр-т Ленина, 121)доп работы.xls
770	6130	ООО Альфа-тур (Плеханова, 5).xls	sites/default/files/ООО Альфа-тур (Плеханова, 5).xls	2013-07-23 09:24:26	ООО Альфа-тур (Плеханова, 5).xls	https://zakaz.tomica.ru/sites/default/files/ООО Альфа-тур (Плеханова, 5).xls
1035	6133	ООО СтройковЪ Попенко Сергей Александрович (ул.Белинского, 15а, оф. 301).xls	sites/default/files/ООО СтройковЪ Попенко Сергей Александрович (ул.Белинского, 15а, оф. 301).xls	2013-09-20 14:35:04	ООО СтройковЪ Попенко Сергей Александрович (ул.Белинского, 15а, оф. 301).xls	https://zakaz.tomica.ru/sites/default/files/ООО СтройковЪ Попенко Сергей Александрович (ул.Белинского, 15а, оф. 301).xls
778	6134	ул. Шевченко, 43.xlsx	sites/default/files/ул. Шевченко, 43.xlsx	2013-07-23 16:19:21	ул. Шевченко, 43.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Шевченко, 43.xlsx
779	6137	ООО ИКБ Совкомбанк Петухов Сергей Васильевич (пр-т Ленина, 163 (ТЦ Шанс)).xls	sites/default/files/ООО ИКБ Совкомбанк Петухов Сергей Васильевич (пр-т Ленина, 163 (ТЦ Шанс)).xls	2013-07-24 12:26:38	ООО ИКБ Совкомбанк Петухов Сергей Васильевич (пр-т Ленина, 163 (ТЦ Шанс)).xls	https://zakaz.tomica.ru/sites/default/files/ООО ИКБ Совкомбанк Петухов Сергей Васильевич (пр-т Ленина, 163 (ТЦ Шанс)).xls
801	6138	ООО Арсил (пер. С.Лазо 3).xls	sites/default/files/ООО Арсил (пер. С.Лазо 3).xls	2013-07-26 16:43:54	ООО Арсил (пер. С.Лазо 3).xls	https://zakaz.tomica.ru/sites/default/files/ООО Арсил (пер. С.Лазо 3).xls
780	6139	ул. Тверская, 92.xlsx	sites/default/files/ул. Тверская, 92.xlsx	2013-07-24 14:08:04	ул. Тверская, 92.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Тверская, 92.xlsx
783	6141	ИП Власов Р.А. Власов Роман Анатольевич (пр-т Ленина, 217).xls	sites/default/files/ИП Власов Р.А. Власов Роман Анатольевич (пр-т Ленина, 217).xls	2013-07-25 14:42:17	ИП Власов Р.А. Власов Роман Анатольевич (пр-т Ленина, 217).xls	https://zakaz.tomica.ru/sites/default/files/ИП Власов Р.А. Власов Роман Анатольевич (пр-т Ленина, 217).xls
781	6142	ул. Нижне-Луговая, 12 стр. 4.xlsx	sites/default/files/ул. Нижне-Луговая, 12 стр. 4.xlsx	2013-07-24 15:34:13	ул. Нижне-Луговая, 12 стр. 4.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Нижне-Луговая, 12 стр. 4.xlsx
795	6142	ул. Нижне-Луговая-12, стр. 4.xlsx	sites/default/files/ул. Нижне-Луговая-12, стр. 4.xlsx	2013-07-26 10:56:25	ул. Нижне-Луговая-12, стр. 4.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Нижне-Луговая-12, стр. 4.xlsx
831	6144	Герцена, 66_скс.xls	sites/default/files/Герцена, 66_скс.xls	2013-08-06 16:52:29	Герцена, 66_скс.xls	https://zakaz.tomica.ru/sites/default/files/Герцена, 66_скс.xls
832	6144	Герцена, 66_скс_дешевле.xls	sites/default/files/Герцена, 66_скс_дешевле.xls	2013-08-06 16:52:34	Герцена, 66_скс_дешевле.xls	https://zakaz.tomica.ru/sites/default/files/Герцена, 66_скс_дешевле.xls
833	6144	Герцена, 66_скс_дешевле_от_5_08.xls	sites/default/files/Герцена, 66_скс_дешевле_от_5_08.xls	2013-08-06 16:52:39	Герцена, 66_скс_дешевле_от_5_08.xls	https://zakaz.tomica.ru/sites/default/files/Герцена, 66_скс_дешевле_от_5_08.xls
834	6144	Герцена, 66_скс_от_5_08.xls	sites/default/files/Герцена, 66_скс_от_5_08.xls	2013-08-06 16:52:43	Герцена, 66_скс_от_5_08.xls	https://zakaz.tomica.ru/sites/default/files/Герцена, 66_скс_от_5_08.xls
835	6144	Герцена, 66_скс_от_6_08.xls	sites/default/files/Герцена, 66_скс_от_6_08.xls	2013-08-06 16:52:47	Герцена, 66_скс_от_6_08.xls	https://zakaz.tomica.ru/sites/default/files/Герцена, 66_скс_от_6_08.xls
802	6148	ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) utp.xls	sites/default/files/ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) utp.xls	2013-07-26 17:03:38	ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) utp.xls	https://zakaz.tomica.ru/sites/default/files/ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) utp.xls
803	6148	ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) ftp.xls	sites/default/files/ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) ftp.xls	2013-07-26 17:03:49	ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) ftp.xls	https://zakaz.tomica.ru/sites/default/files/ООО Уютная страна Барышников Д.Г. (пр.Ленина, 217) ftp.xls
806	6149	ул. Белинского, 11_1.xlsx	sites/default/files/ул. Белинского, 11_1.xlsx	2013-07-29 15:48:38	ул. Белинского, 11_1.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Белинского, 11_1.xlsx
804	6152	Лебедева, 105_2 (УС+АО).xlsx	sites/default/files/Лебедева, 105_2 (УС+АО).xlsx	2013-07-29 10:03:19	Лебедева, 105_2 (УС+АО).xlsx	https://zakaz.tomica.ru/sites/default/files/Лебедева, 105_2 (УС+АО).xlsx
807	6153	Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) б вп.xls	sites/default/files/Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) б вп.xls	2013-07-29 17:32:34	Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) б вп.xls	https://zakaz.tomica.ru/sites/default/files/Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) б вп.xls
808	6153	Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) с вп.xls	sites/default/files/Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) с вп.xls	2013-07-29 17:32:54	Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) с вп.xls	https://zakaz.tomica.ru/sites/default/files/Сибирский филиал ЗАО Райффайзенбанк Гришин Антон Александрович (пер. 1905 года, д.14_1) с вп.xls
814	6154	Учебный центр Динамовеч (пр-т Ленина 42_2).xls	sites/default/files/Учебный центр Динамовеч (пр-т Ленина 42_2).xls	2013-07-31 14:52:46	Учебный центр Динамовеч (пр-т Ленина 42_2).xls	https://zakaz.tomica.ru/sites/default/files/Учебный центр Динамовеч (пр-т Ленина 42_2).xls
809	6156	ул. Тверская, 7.xlsx	sites/default/files/ул. Тверская, 7.xlsx	2013-07-30 09:30:23	ул. Тверская, 7.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Тверская, 7.xlsx
810	6161	ОАО ОТП Банк Харченко Богдан Александрович (пр-т Фрунзе, 96).xls	sites/default/files/ОАО ОТП Банк Харченко Богдан Александрович (пр-т Фрунзе, 96).xls	2013-07-30 15:53:44	ОАО ОТП Банк Харченко Богдан Александрович (пр-т Фрунзе, 96).xls	https://zakaz.tomica.ru/sites/default/files/ОАО ОТП Банк Харченко Богдан Александрович (пр-т Фрунзе, 96).xls
812	6164	План Ленина 215.JPG	sites/default/files/План Ленина 215.JPG	2013-07-30 16:10:21	План Ленина 215.JPG	https://zakaz.tomica.ru/sites/default/files/План Ленина 215.JPG
817	6164	пр-т Ленина, 215 стр.1.xlsx	sites/default/files/пр-т Ленина, 215 стр.1.xlsx	2013-08-01 11:37:13	пр-т Ленина, 215 стр.1.xlsx	https://zakaz.tomica.ru/sites/default/files/пр-т Ленина, 215 стр.1.xlsx
818	6166	ул. Нахимова, 8_1.xls	sites/default/files/ул. Нахимова, 8_1.xls	2013-08-01 14:36:55	ул. Нахимова, 8_1.xls	https://zakaz.tomica.ru/sites/default/files/ул. Нахимова, 8_1.xls
824	6166	ООО ТомЛесПром Савинов Юрий Алексеевич (ул. Нахимова, 8_1).xls	sites/default/files/ООО ТомЛесПром Савинов Юрий Алексеевич (ул. Нахимова, 8_1).xls	2013-08-02 10:39:34	ООО ТомЛесПром Савинов Юрий Алексеевич (ул. Нахимова, 8_1).xls	https://zakaz.tomica.ru/sites/default/files/ООО ТомЛесПром Савинов Юрий Алексеевич (ул. Нахимова, 8_1).xls
820	6167	ул. 19 Гвардейской Дивизии, 2.xlsx	sites/default/files/ул. 19 Гвардейской Дивизии, 2.xlsx	2013-08-01 16:23:33	ул. 19 Гвардейской Дивизии, 2.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. 19 Гвардейской Дивизии, 2.xlsx
813	6170	Кромтехбезопасность (пр-т Фрунзе, д.25, оф.604).xls	sites/default/files/Кромтехбезопасность (пр-т Фрунзе, д.25, оф.604).xls	2013-07-31 14:43:18	Кромтехбезопасность (пр-т Фрунзе, д.25, оф.604).xls	https://zakaz.tomica.ru/sites/default/files/Кромтехбезопасность (пр-т Фрунзе, д.25, оф.604).xls
821	6173	Усть-Киргизка 2-ая, 27.xlsx	sites/default/files/Усть-Киргизка 2-ая, 27.xlsx	2013-08-01 16:47:44	Усть-Киргизка 2-ая, 27.xlsx	https://zakaz.tomica.ru/sites/default/files/Усть-Киргизка 2-ая, 27.xlsx
819	6175	магазин Финская одежда (ул. Киевская, 57).xls	sites/default/files/магазин Финская одежда (ул. Киевская, 57).xls	2013-08-01 16:21:59	магазин Финская одежда (ул. Киевская, 57).xls	https://zakaz.tomica.ru/sites/default/files/магазин Финская одежда (ул. Киевская, 57).xls
822	6176	пр-т Ленина, 85 (АО+УС).xlsx	sites/default/files/пр-т Ленина, 85 (АО+УС).xlsx	2013-08-01 16:59:50	пр-т Ленина, 85 (АО+УС).xlsx	https://zakaz.tomica.ru/sites/default/files/пр-т Ленина, 85 (АО+УС).xlsx
823	6179	ул. Нахимова, 38.xlsx	sites/default/files/ул. Нахимова, 38.xlsx	2013-08-01 17:17:08	ул. Нахимова, 38.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Нахимова, 38.xlsx
827	6180	ООО Альфа Эксперт (пр-т Фрунзе, 240а, 3 этаж) - копия.xls	sites/default/files/ООО Альфа Эксперт (пр-т Фрунзе, 240а, 3 этаж) - копия.xls	2013-08-02 16:10:20	ООО Альфа Эксперт (пр-т Фрунзе, 240а, 3 этаж) - копия.xls	https://zakaz.tomica.ru/sites/default/files/ООО Альфа Эксперт (пр-т Фрунзе, 240а, 3 этаж) - копия.xls
825	6182	ул. Пушкина 63_5.xlsx	sites/default/files/ул. Пушкина 63_5.xlsx	2013-08-02 14:11:11	ул. Пушкина 63_5.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Пушкина 63_5.xlsx
826	6182	г. Северск, пр-т Коммунистический, 103.xlsx	sites/default/files/г. Северск, пр-т Коммунистический, 103.xlsx	2013-08-02 14:11:21	г. Северск, пр-т Коммунистический, 103.xlsx	https://zakaz.tomica.ru/sites/default/files/г. Северск, пр-т Коммунистический, 103.xlsx
853	6184	свадебный салон Ажур (пер. 1905 года, 14а).xls	sites/default/files/свадебный салон Ажур (пер. 1905 года, 14а).xls	2013-08-12 21:24:47	свадебный салон Ажур (пер. 1905 года, 14а).xls	https://zakaz.tomica.ru/sites/default/files/свадебный салон Ажур (пер. 1905 года, 14а).xls
830	6185	ул. Герцена 61_1 оф.213.xls	sites/default/files/ул. Герцена 61_1 оф.213.xls	2013-08-05 17:12:24	ул. Герцена 61_1 оф.213.xls	https://zakaz.tomica.ru/sites/default/files/ул. Герцена 61_1 оф.213.xls
840	6186	ул. Суворова, 17(АО+УС).xlsx	sites/default/files/ул. Суворова, 17(АО+УС).xlsx	2013-08-08 10:33:44	ул. Суворова, 17(АО+УС).xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Суворова, 17(АО+УС).xlsx
839	6191	ул. Нахимова, 38 (ТОМИКА).xlsx	sites/default/files/ул. Нахимова, 38 (ТОМИКА).xlsx	2013-08-07 16:13:51	ул. Нахимова, 38 (ТОМИКА).xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Нахимова, 38 (ТОМИКА).xlsx
828	6192	ул. Пушкина, 34_1.xlsx	sites/default/files/ул. Пушкина, 34_1.xlsx	2013-08-05 12:39:40	ул. Пушкина, 34_1.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Пушкина, 34_1.xlsx
2925	6192	Кирова 58 стр. 54.xls	sites/default/files/Кирова 58 стр. 54.xls	2015-03-02 12:32:41	Кирова 58 стр. 54.xls	https://zakaz.tomica.ru/sites/default/files/Кирова 58 стр. 54.xls
2926	6192	Пушкина 63 - 5.xls	sites/default/files/Пушкина 63 - 5.xls	2015-03-02 12:33:09	Пушкина 63 - 5.xls	https://zakaz.tomica.ru/sites/default/files/Пушкина 63 - 5.xls
829	6196	ул. Герцена 61_1 оф.214.xls	sites/default/files/ул. Герцена 61_1 оф.214.xls	2013-08-05 17:11:02	ул. Герцена 61_1 оф.214.xls	https://zakaz.tomica.ru/sites/default/files/ул. Герцена 61_1 оф.214.xls
837	6199	ул. Мичурина, 20 стр. 3.xlsx	sites/default/files/ул. Мичурина, 20 стр. 3.xlsx	2013-08-07 12:04:29	ул. Мичурина, 20 стр. 3.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Мичурина, 20 стр. 3.xlsx
852	6199	ул. Мичурина, 20 стр. 3 (2).xlsx	sites/default/files/ул. Мичурина, 20 стр. 3 (2).xlsx	2013-08-12 14:59:34	ул. Мичурина, 20 стр. 3 (2).xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Мичурина, 20 стр. 3 (2).xlsx
838	6203	пер. Соляной, 12.xlsx	sites/default/files/пер. Соляной, 12.xlsx	2013-08-07 16:09:57	пер. Соляной, 12.xlsx	https://zakaz.tomica.ru/sites/default/files/пер. Соляной, 12.xlsx
836	6204	АКТ Енисейская-17, кв. 13а.docx	sites/default/files/АКТ Енисейская-17, кв. 13а.docx	2013-08-06 17:09:42	АКТ Енисейская-17, кв. 13а.docx	https://zakaz.tomica.ru/sites/default/files/АКТ Енисейская-17, кв. 13а.docx
855	6206	ул. Нахимова, 3+пр-т. Ленина, 12.xlsx	sites/default/files/ул. Нахимова, 3+пр-т. Ленина, 12.xlsx	2013-08-13 12:11:00	ул. Нахимова, 3+пр-т. Ленина, 12.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Нахимова, 3+пр-т. Ленина, 12.xlsx
883	6206	Компредложение.pdf	sites/default/files/Компредложение.pdf	2013-08-19 14:00:55	Компредложение.pdf	https://zakaz.tomica.ru/sites/default/files/Компредложение.pdf
1054	6206	МАУЗ Городская клиническая больница 3  (ул. Нахимова, 3)скс.xls	sites/default/files/МАУЗ Городская клиническая больница 3  (ул. Нахимова, 3)скс.xls	2013-09-26 17:51:49	МАУЗ Городская клиническая больница 3  (ул. Нахимова, 3)скс.xls	https://zakaz.tomica.ru/sites/default/files/МАУЗ Городская клиническая больница 3  (ул. Нахимова, 3)скс.xls
1091	6206	ул. Нахимова, 3 МАУЗ Городская клиническая больница 3.xls	sites/default/files/ул. Нахимова, 3 МАУЗ Городская клиническая больница 3.xls	2013-10-09 17:04:12	ул. Нахимова, 3 МАУЗ Городская клиническая больница 3.xls	https://zakaz.tomica.ru/sites/default/files/ул. Нахимова, 3 МАУЗ Городская клиническая больница 3.xls
841	6207	ООО ТОМА (ул. Кулева, 26).xls	sites/default/files/ООО ТОМА (ул. Кулева, 26).xls	2013-08-08 12:50:34	ООО ТОМА (ул. Кулева, 26).xls	https://zakaz.tomica.ru/sites/default/files/ООО ТОМА (ул. Кулева, 26).xls
843	6208	ООО АПР-СитиТВД Семячкин Владимир Ростиславович (ул. Ф.Лыткина-3_1).xls	sites/default/files/ООО АПР-СитиТВД Семячкин Владимир Ростиславович (ул. Ф.Лыткина-3_1).xls	2013-08-08 16:34:29	ООО АПР-СитиТВД Семячкин Владимир Ростиславович (ул. Ф.Лыткина-3_1).xls	https://zakaz.tomica.ru/sites/default/files/ООО АПР-СитиТВД Семячкин Владимир Ростиславович (ул. Ф.Лыткина-3_1).xls
845	6209	ул. Причальная, 9.xlsx	sites/default/files/ул. Причальная, 9.xlsx	2013-08-09 09:11:40	ул. Причальная, 9.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Причальная, 9.xlsx
973	6211	ул. Вершинина, 76 (подключение с ул. Вершинина, 2а).xls	sites/default/files/ул. Вершинина, 76 (подключение с ул. Вершинина, 2а).xls	2013-09-06 17:53:15	ул. Вершинина, 76 (подключение с ул. Вершинина, 2а).xls	https://zakaz.tomica.ru/sites/default/files/ул. Вершинина, 76 (подключение с ул. Вершинина, 2а).xls
1078	6211	Альфа-банк Дыба Е.А (Вершинина, 76 (помещение стройпарка))вп.xls	sites/default/files/Альфа-банк Дыба Е.А (Вершинина, 76 (помещение стройпарка))вп.xls	2013-10-03 18:14:54	Альфа-банк Дыба Е.А (Вершинина, 76 (помещение стройпарка))вп.xls	https://zakaz.tomica.ru/sites/default/files/Альфа-банк Дыба Е.А (Вершинина, 76 (помещение стройпарка))вп.xls
846	6214	Планировка 2 этаж.jpg	sites/default/files/Планировка 2 этаж.jpg	2013-08-09 12:22:13	Планировка 2 этаж.jpg	https://zakaz.tomica.ru/sites/default/files/Планировка 2 этаж.jpg
847	6214	Планировка 3 этаж.jpg	sites/default/files/Планировка 3 этаж.jpg	2013-08-09 12:22:18	Планировка 3 этаж.jpg	https://zakaz.tomica.ru/sites/default/files/Планировка 3 этаж.jpg
860	6214	ДНС (Красноармейская, 114).xls	sites/default/files/ДНС (Красноармейская, 114).xls	2013-08-13 18:17:20	ДНС (Красноармейская, 114).xls	https://zakaz.tomica.ru/sites/default/files/ДНС (Красноармейская, 114).xls
861	6214	ДНС (Красноармейская, 114) ика.xls	sites/default/files/ДНС (Красноармейская, 114) ика.xls	2013-08-14 09:55:53	ДНС (Красноармейская, 114) ика.xls	https://zakaz.tomica.ru/sites/default/files/ДНС (Красноармейская, 114) ика.xls
849	6219	мг-н Самоделкин (пр-т Фрунзе 57).xls	sites/default/files/мг-н Самоделкин (пр-т Фрунзе 57).xls	2013-08-09 17:55:23	мг-н Самоделкин (пр-т Фрунзе 57).xls	https://zakaz.tomica.ru/sites/default/files/мг-н Самоделкин (пр-т Фрунзе 57).xls
848	6220	КП Стиль и Текстиль, Плеханова,5.docx	sites/default/files/КП Стиль и Текстиль, Плеханова,5.docx	2013-08-09 14:47:11	КП Стиль и Текстиль, Плеханова,5.docx	https://zakaz.tomica.ru/sites/default/files/КП Стиль и Текстиль, Плеханова,5.docx
851	6221	ул. Жуковского, 31.xlsx	sites/default/files/ул. Жуковского, 31.xlsx	2013-08-12 14:16:20	ул. Жуковского, 31.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Жуковского, 31.xlsx
857	6223	ул. Мусы Джалиля, 51.xlsx	sites/default/files/ул. Мусы Джалиля, 51.xlsx	2013-08-13 12:37:51	ул. Мусы Джалиля, 51.xlsx	https://zakaz.tomica.ru/sites/default/files/ул. Мусы Джалиля, 51.xlsx
856	6225	ООО Тари (Р. Люксембург 48а).xls	sites/default/files/ООО Тари (Р. Люксембург 48а).xls	2013-08-13 12:21:39	ООО Тари (Р. Люксембург 48а).xls	https://zakaz.tomica.ru/sites/default/files/ООО Тари (Р. Люксембург 48а).xls
858	6230	пр-т Фрунзе, 11б.xlsx	sites/default/files/пр-т Фрунзе, 11б.xlsx	2013-08-13 14:15:51	пр-т Фрунзе, 11б.xlsx	https://zakaz.tomica.ru/sites/default/files/пр-т Фрунзе, 11б.xlsx
863	6230	пр-т Фрунзе, 11б(2).xlsx	sites/default/files/пр-т Фрунзе, 11б(2).xlsx	2013-08-14 11:59:46	пр-т Фрунзе, 11б(2).xlsx	https://zakaz.tomica.ru/sites/default/files/пр-т Фрунзе, 11б(2).xlsx
859	6231	ООО Лацкан Плюс Сенькин О.В. (Учебная, 20).xls	sites/default/files/ООО Лацкан Плюс Сенькин О.В. (Учебная, 20).xls	2013-08-13 14:52:59	ООО Лацкан Плюс Сенькин О.В. (Учебная, 20).xls	https://zakaz.tomica.ru/sites/default/files/ООО Лацкан Плюс Сенькин О.В. (Учебная, 20).xls
866	6235	(ул. Лыткина, 3_1, оф. 456).xls	sites/default/files/(ул. Лыткина, 3_1, оф. 456).xls	2013-08-14 14:26:10	(ул. Лыткина, 3_1, оф. 456).xls	https://zakaz.tomica.ru/sites/default/files/(ул. Лыткина, 3_1, оф. 456).xls
862	6236	2-й Усть-Киргизский тупик, 6.xlsx	sites/default/files/2-й Усть-Киргизский тупик, 6.xlsx	2013-08-14 10:43:23	2-й Усть-Киргизский тупик, 6.xlsx	https://zakaz.tomica.ru/sites/default/files/2-й Усть-Киргизский тупик, 6.xlsx
865	6238	план, Н.Луговая 16 стр. 1.docx	sites/default/files/план, Н.Луговая 16 стр. 1.docx	2013-08-14 12:38:07	план, Н.Луговая 16 стр. 1.docx	https://zakaz.tomica.ru/sites/default/files/план, Н.Луговая 16 стр. 1.docx
871	6238	Альфа-банк (Нижне Луговая, 16 стр.1).xls	sites/default/files/Альфа-банк (Нижне Луговая, 16 стр.1).xls	2013-08-15 16:54:28	Альфа-банк (Нижне Луговая, 16 стр.1).xls	https://zakaz.tomica.ru/sites/default/files/Альфа-банк (Нижне Луговая, 16 стр.1).xls
872	6238	КП Альфа-банк , Н.Луговая, 16, стр.1.docx	sites/default/files/КП Альфа-банк , Н.Луговая, 16, стр.1.docx	2013-08-16 10:40:13	КП Альфа-банк , Н.Луговая, 16, стр.1.docx	https://zakaz.tomica.ru/sites/default/files/КП Альфа-банк , Н.Луговая, 16, стр.1.docx
908	6242	ул. Белинского, 60 (подключение с Белинского, 58).xls	sites/default/files/ул. Белинского, 60 (подключение с Белинского, 58).xls	2013-08-23 11:22:37	ул. Белинского, 60 (подключение с Белинского, 58).xls	https://zakaz.tomica.ru/sites/default/files/ул. Белинского, 60 (подключение с Белинского, 58).xls
875	6243	ООО Служба содействия кредитования (Кооперативный переу. 10).xls	sites/default/files/ООО Служба содействия кредитования (Кооперативный переу. 10).xls	2013-08-16 13:29:17	ООО Служба содействия кредитования (Кооперативный переу. 10).xls	https://zakaz.tomica.ru/sites/default/files/ООО Служба содействия кредитования (Кооперативный переу. 10).xls
921	6243	ООО Служба содействия кредитования(ленина, 60).xls	sites/default/files/ООО Служба содействия кредитования(ленина, 60).xls	2013-08-27 16:36:53	ООО Служба содействия кредитования(ленина, 60).xls	https://zakaz.tomica.ru/sites/default/files/ООО Служба содействия кредитования(ленина, 60).xls
868	6245	Остановки Сбербанк (Кирова, Мира, Мюниха).xlsx	sites/default/files/Остановки Сбербанк (Кирова, Мира, Мюниха).xlsx	2013-08-15 14:58:06	Остановки Сбербанк (Кирова, Мира, Мюниха).xlsx	https://zakaz.tomica.ru/sites/default/files/Остановки Сбербанк (Кирова, Мира, Мюниха).xlsx
